0_1	+ 1
12a_1077m	- A^(-40) + 4*A^(-36) - 9*A^(-32) + 14*A^(-28) - 20*A^(-24) + 25*A^(-20) - 26*A^(-16) + 25*A^(-12) - 20*A^(-8) + 14*A^(-4) - 8 + 4*A^(4) - A^(8)
12a_1078	- A^(-28) + 4*A^(-24) - 11*A^(-20) + 21*A^(-16) - 32*A^(-12) + 41*A^(-8) - 44*A^(-4) + 43 - 35*A^(4) + 25*A^(8) - 14*A^(12) + 5*A^(16) - A^(20)
12a_1078m	- A^(-20) + 5*A^(-16) - 14*A^(-12) + 25*A^(-8) - 35*A^(-4) + 43 - 44*A^(4) + 41*A^(8) - 32*A^(12) + 21*A^(16) - 11*A^(20) + 4*A^(24) - A^(28)
12a_1079	+ A^(-36) - 4*A^(-32) + 10*A^(-28) - 20*A^(-24) + 31*A^(-20) - 39*A^(-16) + 43*A^(-12) - 41*A^(-8) + 34*A^(-4) - 24 + 14*A^(4) - 5*A^(8) + A^(12)
12a_1079m	+ A^(-12) - 5*A^(-8) + 14*A^(-4) - 24 + 34*A^(4) - 41*A^(8) + 43*A^(12) - 39*A^(16) + 31*A^(20) - 20*A^(24) + 10*A^(28) - 4*A^(32) + A^(36)
12a_1080	+ A^(-40) - 4*A^(-36) + 10*A^(-32) - 17*A^(-28) + 24*A^(-24) - 30*A^(-20) + 31*A^(-16) - 29*A^(-12) + 24*A^(-8) - 16*A^(-4) + 10 - 4*A^(4) + A^(8)
12a_1080m	+ A^(-8) - 4*A^(-4) + 10 - 16*A^(4) + 24*A^(8) - 29*A^(12) + 31*A^(16) - 30*A^(20) + 24*A^(24) - 17*A^(28) + 10*A^(32) - 4*A^(36) + A^(40)
12a_1081|12a_1250	+ A^(-24) - 4*A^(-20) + 10*A^(-16) - 18*A^(-12) + 26*A^(-8) - 32*A^(-4) + 35 - 32*A^(4) + 26*A^(8) - 18*A^(12) + 10*A^(16) - 4*A^(20) + A^(24)
12a_1082	+ A^(-40) - 4*A^(-36) + 10*A^(-32) - 17*A^(-28) + 23*A^(-24) - 28*A^(-20) + 29*A^(-16) - 26*A^(-12) + 21*A^(-8) - 14*A^(-4) + 8 - 3*A^(4) + A^(8)
12a_1082m	+ A^(-8) - 3*A^(-4) + 8 - 14*A^(4) + 21*A^(8) - 26*A^(12) + 29*A^(16) - 28*A^(20) + 23*A^(24) - 17*A^(28) + 10*A^(32) - 4*A^(36) + A^(40)
12a_1084	+ A^(-40) - 3*A^(-36) + 7*A^(-32) - 12*A^(-28) + 17*A^(-24) - 21*A^(-20) + 22*A^(-16) - 21*A^(-12) + 17*A^(-8) - 12*A^(-4) + 8 - 3*A^(4) + A^(8)
12a_1084m	+ A^(-8) - 3*A^(-4) + 8 - 12*A^(4) + 17*A^(8) - 21*A^(12) + 22*A^(16) - 21*A^(20) + 17*A^(24) - 12*A^(28) + 7*A^(32) - 3*A^(36) + A^(40)
12a_1085	+ A^(-36) - 3*A^(-32) + 8*A^(-28) - 15*A^(-24) + 22*A^(-20) - 28*A^(-16) + 30*A^(-12) - 28*A^(-8) + 23*A^(-4) - 16 + 9*A^(4) - 3*A^(8) + A^(12)
12a_1085m	+ A^(-12) - 3*A^(-8) + 9*A^(-4) - 16 + 23*A^(4) - 28*A^(8) + 30*A^(12) - 28*A^(16) + 22*A^(20) - 15*A^(24) + 8*A^(28) - 3*A^(32) + A^(36)
12a_1088	+ A^(-24) - 4*A^(-20) + 11*A^(-16) - 21*A^(-12) + 31*A^(-8) - 38*A^(-4) + 41 - 38*A^(4) + 31*A^(8) - 21*A^(12) + 11*A^(16) - 4*A^(20) + A^(24)
12a_1089	+ A^(-40) - 3*A^(-36) + 7*A^(-32) - 13*A^(-28) + 19*A^(-24) - 23*A^(-20) + 24*A^(-16) - 23*A^(-12) + 19*A^(-8) - 13*A^(-4) + 8 - 3*A^(4) + A^(8)
12a_1089m	+ A^(-8) - 3*A^(-4) + 8 - 13*A^(4) + 19*A^(8) - 23*A^(12) + 24*A^(16) - 23*A^(20) + 19*A^(24) - 13*A^(28) + 7*A^(32) - 3*A^(36) + A^(40)
12a_1090	+ A^(-36) - 3*A^(-32) + 8*A^(-28) - 15*A^(-24) + 21*A^(-20) - 26*A^(-16) + 28*A^(-12) - 26*A^(-8) + 21*A^(-4) - 14 + 8*A^(4) - 3*A^(8) + A^(12)
12a_1090m	+ A^(-12) - 3*A^(-8) + 8*A^(-4) - 14 + 21*A^(4) - 26*A^(8) + 28*A^(12) - 26*A^(16) + 21*A^(20) - 15*A^(24) + 8*A^(28) - 3*A^(32) + A^(36)
12a_1092	- A^(-32) + 4*A^(-28) - 10*A^(-24) + 20*A^(-20) - 30*A^(-16) + 36*A^(-12) - 39*A^(-8) + 37*A^(-4) - 29 + 21*A^(4) - 11*A^(8) + 4*A^(12) - A^(16)
12a_1092m	- A^(-16) + 4*A^(-12) - 11*A^(-8) + 21*A^(-4) - 29 + 37*A^(4) - 39*A^(8) + 36*A^(12) - 30*A^(16) + 20*A^(20) - 10*A^(24) + 4*A^(28) - A^(32)
12a_1093	- A^(-32) + 4*A^(-28) - 9*A^(-24) + 17*A^(-20) - 25*A^(-16) + 30*A^(-12) - 33*A^(-8) + 31*A^(-4) - 24 + 18*A^(4) - 10*A^(8) + 4*A^(12) - A^(16)
12a_1093m	- A^(-16) + 4*A^(-12) - 10*A^(-8) + 18*A^(-4) - 24 + 31*A^(4) - 33*A^(8) + 30*A^(12) - 25*A^(16) + 17*A^(20) - 9*A^(24) + 4*A^(28) - A^(32)
12a_1095	- A^(-24) + 3*A^(-20) - 5*A^(-16) + 8*A^(-12) - 11*A^(-8) + 13*A^(-4) - 14 + 14*A^(4) - 11*A^(8) + 9*A^(12) - 6*A^(16) + 3*A^(20) - A^(24)
12a_1095m	- A^(-24) + 3*A^(-20) - 6*A^(-16) + 9*A^(-12) - 11*A^(-8) + 14*A^(-4) - 14 + 13*A^(4) - 11*A^(8) + 8*A^(12) - 5*A^(16) + 3*A^(20) - A^(24)
12a_1097	+ A^(-56) - 5*A^(-52) + 11*A^(-48) - 19*A^(-44) + 26*A^(-40) - 32*A^(-36) + 34*A^(-32) - 31*A^(-28) + 26*A^(-24) - 17*A^(-20) + 10*A^(-16) - 4*A^(-12) + A^(-8)
12a_1097m	+ A^(8) - 4*A^(12) + 10*A^(16) - 17*A^(20) + 26*A^(24) - 31*A^(28) + 34*A^(32) - 32*A^(36) + 26*A^(40) - 19*A^(44) + 11*A^(48) - 5*A^(52) + A^(56)
12a_1098	+ A^(-48) - 5*A^(-44) + 13*A^(-40) - 24*A^(-36) + 35*A^(-32) - 44*A^(-28) + 47*A^(-24) - 44*A^(-20) + 36*A^(-16) - 24*A^(-12) + 14*A^(-8) - 5*A^(-4) + 1
12a_1098m	+ 1 - 5*A^(4) + 14*A^(8) - 24*A^(12) + 36*A^(16) - 44*A^(20) + 47*A^(24) - 44*A^(28) + 35*A^(32) - 24*A^(36) + 13*A^(40) - 5*A^(44) + A^(48)
12a_1099	- A^(-4) + 4 - 9*A^(4) + 17*A^(8) - 25*A^(12) + 32*A^(16) - 34*A^(20) + 33*A^(24) - 27*A^(28) + 19*A^(32) - 11*A^(36) + 4*A^(40) - A^(44)
12a_1099m	- A^(-44) + 4*A^(-40) - 11*A^(-36) + 19*A^(-32) - 27*A^(-28) + 33*A^(-24) - 34*A^(-20) + 32*A^(-16) - 25*A^(-12) + 17*A^(-8) - 9*A^(-4) + 4 - A^(4)
12a_1100	- A^(-20) + 5*A^(-16) - 13*A^(-12) + 23*A^(-8) - 33*A^(-4) + 40 - 41*A^(4) + 39*A^(8) - 30*A^(12) + 20*A^(16) - 11*A^(20) + 4*A^(24) - A^(28)
12a_1100m	- A^(-28) + 4*A^(-24) - 11*A^(-20) + 20*A^(-16) - 30*A^(-12) + 39*A^(-8) - 41*A^(-4) + 40 - 33*A^(4) + 23*A^(8) - 13*A^(12) + 5*A^(16) - A^(20)
12a_1101	- A^(-4) + 5 - 12*A^(4) + 21*A^(8) - 29*A^(12) + 36*A^(16) - 37*A^(20) + 35*A^(24) - 28*A^(28) + 18*A^(32) - 10*A^(36) + 4*A^(40) - A^(44)
12a_1101m	- A^(-44) + 4*A^(-40) - 10*A^(-36) + 18*A^(-32) - 28*A^(-28) + 35*A^(-24) - 37*A^(-20) + 36*A^(-16) - 29*A^(-12) + 21*A^(-8) - 12*A^(-4) + 5 - A^(4)
12a_1102	+ A^(-24) - 5*A^(-20) + 14*A^(-16) - 25*A^(-12) + 37*A^(-8) - 46*A^(-4) + 49 - 46*A^(4) + 37*A^(8) - 25*A^(12) + 14*A^(16) - 5*A^(20) + A^(24)
12a_1103	- A^(-8) + 4*A^(-4) - 9 + 16*A^(4) - 23*A^(8) + 29*A^(12) - 30*A^(16) + 29*A^(20) - 23*A^(24) + 16*A^(28) - 10*A^(32) + 4*A^(36) - A^(40)
12a_1103m	- A^(-40) + 4*A^(-36) - 10*A^(-32) + 16*A^(-28) - 23*A^(-24) + 29*A^(-20) - 30*A^(-16) + 29*A^(-12) - 23*A^(-8) + 16*A^(-4) - 9 + 4*A^(4) - A^(8)
12a_1106	+ A^(-32) - 4*A^(-28) + 10*A^(-24) - 17*A^(-20) + 24*A^(-16) - 30*A^(-12) + 32*A^(-8) - 30*A^(-4) + 25 - 17*A^(4) + 10*A^(8) - 4*A^(12) + A^(16)
12a_1106m	+ A^(-16) - 4*A^(-12) + 10*A^(-8) - 17*A^(-4) + 25 - 30*A^(4) + 32*A^(8) - 30*A^(12) + 24*A^(16) - 17*A^(20) + 10*A^(24) - 4*A^(28) + A^(32)
12a_1107	- A^(-12) + 3*A^(-8) - 6*A^(-4) + 10 - 13*A^(4) + 16*A^(8) - 16*A^(12) + 16*A^(16) - 13*A^(20) + 9*A^(24) - 6*A^(28) + 3*A^(32) - A^(36)
12a_1107m	- A^(-36) + 3*A^(-32) - 6*A^(-28) + 9*A^(-24) - 13*A^(-20) + 16*A^(-16) - 16*A^(-12) + 16*A^(-8) - 13*A^(-4) + 10 - 6*A^(4) + 3*A^(8) - A^(12)
12a_1110	- A^(-40) + 5*A^(-36) - 13*A^(-32) + 23*A^(-28) - 34*A^(-24) + 42*A^(-20) - 45*A^(-16) + 43*A^(-12) - 34*A^(-8) + 24*A^(-4) - 13 + 5*A^(4) - A^(8)
12a_1110m	- A^(-8) + 5*A^(-4) - 13 + 24*A^(4) - 34*A^(8) + 43*A^(12) - 45*A^(16) + 42*A^(20) - 34*A^(24) + 23*A^(28) - 13*A^(32) + 5*A^(36) - A^(40)
12a_1111	+ A^(-20) - 5*A^(-16) + 11*A^(-12) - 18*A^(-8) + 26*A^(-4) - 30 + 32*A^(4) - 30*A^(8) + 24*A^(12) - 16*A^(16) + 9*A^(20) - 4*A^(24) + A^(28)
12a_1111m	+ A^(-28) - 4*A^(-24) + 9*A^(-20) - 16*A^(-16) + 24*A^(-12) - 30*A^(-8) + 32*A^(-4) - 30 + 26*A^(4) - 18*A^(8) + 11*A^(12) - 5*A^(16) + A^(20)
12a_1112	+ A^(-60) - 4*A^(-56) + 9*A^(-52) - 17*A^(-48) + 25*A^(-44) - 32*A^(-40) + 34*A^(-36) - 32*A^(-32) + 27*A^(-28) - 18*A^(-24) + 11*A^(-20) - 4*A^(-16) + A^(-12)
12a_1112m	+ A^(12) - 4*A^(16) + 11*A^(20) - 18*A^(24) + 27*A^(28) - 32*A^(32) + 34*A^(36) - 32*A^(40) + 25*A^(44) - 17*A^(48) + 9*A^(52) - 4*A^(56) + A^(60)
12a_1113	+ A^(-56) - 4*A^(-52) + 9*A^(-48) - 17*A^(-44) + 24*A^(-40) - 30*A^(-36) + 32*A^(-32) - 30*A^(-28) + 26*A^(-24) - 17*A^(-20) + 10*A^(-16) - 4*A^(-12) + A^(-8)
12a_1113m	+ A^(8) - 4*A^(12) + 10*A^(16) - 17*A^(20) + 26*A^(24) - 30*A^(28) + 32*A^(32) - 30*A^(36) + 24*A^(40) - 17*A^(44) + 9*A^(48) - 4*A^(52) + A^(56)
12a_1114	- 1 + 3*A^(4) - 5*A^(8) + 8*A^(12) - 10*A^(16) + 13*A^(20) - 13*A^(24) + 13*A^(28) - 11*A^(32) + 8*A^(36) - 6*A^(40) + 3*A^(44) - A^(48)
12a_1114m	- A^(-48) + 3*A^(-44) - 6*A^(-40) + 8*A^(-36) - 11*A^(-32) + 13*A^(-28) - 13*A^(-24) + 13*A^(-20) - 10*A^(-16) + 8*A^(-12) - 5*A^(-8) + 3*A^(-4) - 1
12a_1115	- A^(-4) + 4 - 9*A^(4) + 15*A^(8) - 20*A^(12) + 25*A^(16) - 25*A^(20) + 24*A^(24) - 19*A^(28) + 12*A^(32) - 7*A^(36) + 3*A^(40) - A^(44)
12a_1115m	- A^(-44) + 3*A^(-40) - 7*A^(-36) + 12*A^(-32) - 19*A^(-28) + 24*A^(-24) - 25*A^(-20) + 25*A^(-16) - 20*A^(-12) + 15*A^(-8) - 9*A^(-4) + 4 - A^(4)
12a_1117	+ A^(-48) - 4*A^(-44) + 10*A^(-40) - 21*A^(-36) + 32*A^(-32) - 40*A^(-28) + 44*A^(-24) - 42*A^(-20) + 35*A^(-16) - 24*A^(-12) + 14*A^(-8) - 5*A^(-4) + 1
12a_1117m	+ 1 - 5*A^(4) + 14*A^(8) - 24*A^(12) + 35*A^(16) - 42*A^(20) + 44*A^(24) - 40*A^(28) + 32*A^(32) - 21*A^(36) + 10*A^(40) - 4*A^(44) + A^(48)
12a_1118	- A^(-8) + 3*A^(-4) - 6 + 10*A^(4) - 13*A^(8) + 17*A^(12) - 17*A^(16) + 16*A^(20) - 13*A^(24) + 9*A^(28) - 6*A^(32) + 3*A^(36) - A^(40)
12a_1118m	- A^(-40) + 3*A^(-36) - 6*A^(-32) + 9*A^(-28) - 13*A^(-24) + 16*A^(-20) - 17*A^(-16) + 17*A^(-12) - 13*A^(-8) + 10*A^(-4) - 6 + 3*A^(4) - A^(8)
12a_1120	- A^(-16) + 3*A^(-12) - 6*A^(-8) + 9*A^(-4) - 12 + 16*A^(4) - 16*A^(8) + 16*A^(12) - 13*A^(16) + 9*A^(20) - 6*A^(24) + 3*A^(28) - A^(32)
12a_1120m	- A^(-32) + 3*A^(-28) - 6*A^(-24) + 9*A^(-20) - 13*A^(-16) + 16*A^(-12) - 16*A^(-8) + 16*A^(-4) - 12 + 9*A^(4) - 6*A^(8) + 3*A^(12) - A^(16)
12a_1121	- A^(-20) + 4*A^(-16) - 10*A^(-12) + 17*A^(-8) - 23*A^(-4) + 28 - 28*A^(4) + 26*A^(8) - 20*A^(12) + 13*A^(16) - 7*A^(20) + 3*A^(24) - A^(28)
12a_1121m	- A^(-28) + 3*A^(-24) - 7*A^(-20) + 13*A^(-16) - 20*A^(-12) + 26*A^(-8) - 28*A^(-4) + 28 - 23*A^(4) + 17*A^(8) - 10*A^(12) + 4*A^(16) - A^(20)
12a_1122	- A^(-28) + 4*A^(-24) - 11*A^(-20) + 22*A^(-16) - 33*A^(-12) + 42*A^(-8) - 46*A^(-4) + 44 - 36*A^(4) + 26*A^(8) - 14*A^(12) + 5*A^(16) - A^(20)
12a_1122m	- A^(-20) + 5*A^(-16) - 14*A^(-12) + 26*A^(-8) - 36*A^(-4) + 44 - 46*A^(4) + 42*A^(8) - 33*A^(12) + 22*A^(16) - 11*A^(20) + 4*A^(24) - A^(28)
12a_1123	+ A^(-24) - 4*A^(-20) + 11*A^(-16) - 22*A^(-12) + 32*A^(-8) - 39*A^(-4) + 43 - 39*A^(4) + 32*A^(8) - 22*A^(12) + 11*A^(16) - 4*A^(20) + A^(24)
12a_1124	+ A^(-24) - 3*A^(-20) + 9*A^(-16) - 17*A^(-12) + 25*A^(-8) - 31*A^(-4) + 33 - 31*A^(4) + 25*A^(8) - 17*A^(12) + 9*A^(16) - 3*A^(20) + A^(24)
12a_1125	+ A^(-40) - 3*A^(-36) + 6*A^(-32) - 10*A^(-28) + 13*A^(-24) - 15*A^(-20) + 15*A^(-16) - 13*A^(-12) + 11*A^(-8) - 7*A^(-4) + 4 - 2*A^(4) + A^(8)
12a_1125m	+ A^(-8) - 2*A^(-4) + 4 - 7*A^(4) + 11*A^(8) - 13*A^(12) + 15*A^(16) - 15*A^(20) + 13*A^(24) - 10*A^(28) + 6*A^(32) - 3*A^(36) + A^(40)
12a_1126	+ A^(-36) - 3*A^(-32) + 6*A^(-28) - 10*A^(-24) + 14*A^(-20) - 17*A^(-16) + 18*A^(-12) - 17*A^(-8) + 14*A^(-4) - 9 + 6*A^(4) - 3*A^(8) + A^(12)
12a_1126m	+ A^(-12) - 3*A^(-8) + 6*A^(-4) - 9 + 14*A^(4) - 17*A^(8) + 18*A^(12) - 17*A^(16) + 14*A^(20) - 10*A^(24) + 6*A^(28) - 3*A^(32) + A^(36)
12a_1127	+ A^(-24) - 2*A^(-20) + 5*A^(-16) - 8*A^(-12) + 11*A^(-8) - 14*A^(-4) + 15 - 14*A^(4) + 11*A^(8) - 8*A^(12) + 5*A^(16) - 2*A^(20) + A^(24)
12a_1128	- A^(-16) + 2*A^(-12) - 3*A^(-8) + 5*A^(-4) - 6 + 8*A^(4) - 8*A^(8) + 8*A^(12) - 7*A^(16) + 5*A^(20) - 3*A^(24) + 2*A^(28) - A^(32)
12a_1128m	- A^(-32) + 2*A^(-28) - 3*A^(-24) + 5*A^(-20) - 7*A^(-16) + 8*A^(-12) - 8*A^(-8) + 8*A^(-4) - 6 + 5*A^(4) - 3*A^(8) + 2*A^(12) - A^(16)
12a_1129|3_1m*9_12|3_1m*4_1*5_2	- A^(-20) + 3*A^(-16) - 6*A^(-12) + 10*A^(-8) - 13*A^(-4) + 16 - 16*A^(4) + 14*A^(8) - 11*A^(12) + 8*A^(16) - 4*A^(20) + 2*A^(24) - A^(28)
12a_1129m|3_1*9_12m|3_1*4_1*5_2m	- A^(-28) + 2*A^(-24) - 4*A^(-20) + 8*A^(-16) - 11*A^(-12) + 14*A^(-8) - 16*A^(-4) + 16 - 13*A^(4) + 10*A^(8) - 6*A^(12) + 3*A^(16) - A^(20)
12a_1130|4_1*8_8m	- A^(-20) + 3*A^(-16) - 6*A^(-12) + 11*A^(-8) - 15*A^(-4) + 18 - 19*A^(4) + 18*A^(8) - 14*A^(12) + 10*A^(16) - 6*A^(20) + 3*A^(24) - A^(28)
12a_1130m|4_1*8_8	- A^(-28) + 3*A^(-24) - 6*A^(-20) + 10*A^(-16) - 14*A^(-12) + 18*A^(-8) - 19*A^(-4) + 18 - 15*A^(4) + 11*A^(8) - 6*A^(12) + 3*A^(16) - A^(20)
12a_1131	- A^(-12) + 2*A^(-8) - 3*A^(-4) + 6 - 7*A^(4) + 9*A^(8) - 10*A^(12) + 10*A^(16) - 9*A^(20) + 7*A^(24) - 5*A^(28) + 3*A^(32) - A^(36)
12a_1131m	- A^(-36) + 3*A^(-32) - 5*A^(-28) + 7*A^(-24) - 9*A^(-20) + 10*A^(-16) - 10*A^(-12) + 9*A^(-8) - 7*A^(-4) + 6 - 3*A^(4) + 2*A^(8) - A^(12)
12a_1132|12a_1238m	- A^(-16) + 3*A^(-12) - 6*A^(-8) + 11*A^(-4) - 15 + 19*A^(4) - 20*A^(8) + 19*A^(12) - 16*A^(16) + 11*A^(20) - 6*A^(24) + 3*A^(28) - A^(32)
12a_1132m|12a_1238	- A^(-32) + 3*A^(-28) - 6*A^(-24) + 11*A^(-20) - 16*A^(-16) + 19*A^(-12) - 20*A^(-8) + 19*A^(-4) - 15 + 11*A^(4) - 6*A^(8) + 3*A^(12) - A^(16)
12a_1133|3_1*9_30m	- A^(-16) + 3*A^(-12) - 6*A^(-8) + 12*A^(-4) - 17 + 22*A^(4) - 25*A^(8) + 24*A^(12) - 20*A^(16) + 15*A^(20) - 9*A^(24) + 4*A^(28) - A^(32)
12a_1133m|3_1m*9_30	- A^(-32) + 4*A^(-28) - 9*A^(-24) + 15*A^(-20) - 20*A^(-16) + 24*A^(-12) - 25*A^(-8) + 22*A^(-4) - 17 + 12*A^(4) - 6*A^(8) + 3*A^(12) - A^(16)
12a_1134	+ A^(-40) - 2*A^(-36) + 3*A^(-32) - 5*A^(-28) + 6*A^(-24) - 7*A^(-20) + 7*A^(-16) - 6*A^(-12) + 6*A^(-8) - 4*A^(-4) + 3 - 2*A^(4) + A^(8)
12a_1134m	+ A^(-8) - 2*A^(-4) + 3 - 4*A^(4) + 6*A^(8) - 6*A^(12) + 7*A^(16) - 7*A^(20) + 6*A^(24) - 5*A^(28) + 3*A^(32) - 2*A^(36) + A^(40)
12a_1135	+ A^(-36) - 2*A^(-32) + 4*A^(-28) - 8*A^(-24) + 11*A^(-20) - 14*A^(-16) + 16*A^(-12) - 15*A^(-8) + 13*A^(-4) - 9 + 6*A^(4) - 3*A^(8) + A^(12)
12a_1135m	+ A^(-12) - 3*A^(-8) + 6*A^(-4) - 9 + 13*A^(4) - 15*A^(8) + 16*A^(12) - 14*A^(16) + 11*A^(20) - 8*A^(24) + 4*A^(28) - 2*A^(32) + A^(36)
12a_1137	+ A^(-32) - 2*A^(-28) + 5*A^(-24) - 10*A^(-20) + 14*A^(-16) - 19*A^(-12) + 22*A^(-8) - 21*A^(-4) + 19 - 14*A^(4) + 9*A^(8) - 4*A^(12) + A^(16)
12a_1137m	+ A^(-16) - 4*A^(-12) + 9*A^(-8) - 14*A^(-4) + 19 - 21*A^(4) + 22*A^(8) - 19*A^(12) + 14*A^(16) - 10*A^(20) + 5*A^(24) - 2*A^(28) + A^(32)
12a_1138	- A^(-24) + 3*A^(-20) - 5*A^(-16) + 8*A^(-12) - 10*A^(-8) + 11*A^(-4) - 11 + 10*A^(4) - 8*A^(8) + 6*A^(12) - 3*A^(16) + 2*A^(20) - A^(24)
12a_1138m	- A^(-24) + 2*A^(-20) - 3*A^(-16) + 6*A^(-12) - 8*A^(-8) + 10*A^(-4) - 11 + 11*A^(4) - 10*A^(8) + 8*A^(12) - 5*A^(16) + 3*A^(20) - A^(24)
12a_1139	- A^(-20) + 3*A^(-16) - 5*A^(-12) + 9*A^(-8) - 12*A^(-4) + 14 - 15*A^(4) + 14*A^(8) - 11*A^(12) + 8*A^(16) - 5*A^(20) + 3*A^(24) - A^(28)
12a_1139m	- A^(-28) + 3*A^(-24) - 5*A^(-20) + 8*A^(-16) - 11*A^(-12) + 14*A^(-8) - 15*A^(-4) + 14 - 12*A^(4) + 9*A^(8) - 5*A^(12) + 3*A^(16) - A^(20)
12a_1140	+ A^(-32) - 2*A^(-28) + 4*A^(-24) - 7*A^(-20) + 10*A^(-16) - 13*A^(-12) + 14*A^(-8) - 14*A^(-4) + 13 - 9*A^(4) + 6*A^(8) - 3*A^(12) + A^(16)
12a_1140m	+ A^(-16) - 3*A^(-12) + 6*A^(-8) - 9*A^(-4) + 13 - 14*A^(4) + 14*A^(8) - 13*A^(12) + 10*A^(16) - 7*A^(20) + 4*A^(24) - 2*A^(28) + A^(32)
12a_1142	- A^(-24) + 3*A^(-20) - 6*A^(-16) + 10*A^(-12) - 12*A^(-8) + 14*A^(-4) - 15 + 13*A^(4) - 10*A^(8) + 8*A^(12) - 4*A^(16) + 2*A^(20) - A^(24)
12a_1142m	- A^(-24) + 2*A^(-20) - 4*A^(-16) + 8*A^(-12) - 10*A^(-8) + 13*A^(-4) - 15 + 14*A^(4) - 12*A^(8) + 10*A^(12) - 6*A^(16) + 3*A^(20) - A^(24)
12a_1145	+ A^(-36) - 2*A^(-32) + 4*A^(-28) - 7*A^(-24) + 9*A^(-20) - 11*A^(-16) + 12*A^(-12) - 11*A^(-8) + 9*A^(-4) - 6 + 4*A^(4) - 2*A^(8) + A^(12)
12a_1145m	+ A^(-12) - 2*A^(-8) + 4*A^(-4) - 6 + 9*A^(4) - 11*A^(8) + 12*A^(12) - 11*A^(16) + 9*A^(20) - 7*A^(24) + 4*A^(28) - 2*A^(32) + A^(36)
12a_1146	+ A^(-32) - 2*A^(-28) + 5*A^(-24) - 9*A^(-20) + 12*A^(-16) - 16*A^(-12) + 18*A^(-8) - 17*A^(-4) + 15 - 11*A^(4) + 7*A^(8) - 3*A^(12) + A^(16)
12a_1146m	+ A^(-16) - 3*A^(-12) + 7*A^(-8) - 11*A^(-4) + 15 - 17*A^(4) + 18*A^(8) - 16*A^(12) + 12*A^(16) - 9*A^(20) + 5*A^(24) - 2*A^(28) + A^(32)
12a_1147	+ A^(-36) - 3*A^(-32) + 7*A^(-28) - 11*A^(-24) + 15*A^(-20) - 19*A^(-16) + 19*A^(-12) - 17*A^(-8) + 14*A^(-4) - 9 + 5*A^(4) - 2*A^(8) + A^(12)
12a_1147m	+ A^(-12) - 2*A^(-8) + 5*A^(-4) - 9 + 14*A^(4) - 17*A^(8) + 19*A^(12) - 19*A^(16) + 15*A^(20) - 11*A^(24) + 7*A^(28) - 3*A^(32) + A^(36)
12a_1148	+ A^(-32) - 2*A^(-28) + 4*A^(-24) - 6*A^(-20) + 8*A^(-16) - 10*A^(-12) + 10*A^(-8) - 10*A^(-4) + 9 - 6*A^(4) + 4*A^(8) - 2*A^(12) + A^(16)
12a_1148m	+ A^(-16) - 2*A^(-12) + 4*A^(-8) - 6*A^(-4) + 9 - 10*A^(4) + 10*A^(8) - 10*A^(12) + 8*A^(16) - 6*A^(20) + 4*A^(24) - 2*A^(28) + A^(32)
12a_1149	+ A^(-28) - A^(-24) + 2*A^(-20) - 3*A^(-16) + 3*A^(-12) - 4*A^(-8) + 4*A^(-4) - 4 + 4*A^(4) - 3*A^(8) + 3*A^(12) - 2*A^(16) + A^(20)
12a_1149m	+ A^(-20) - 2*A^(-16) + 3*A^(-12) - 3*A^(-8) + 4*A^(-4) - 4 + 4*A^(4) - 4*A^(8) + 3*A^(12) - 3*A^(16) + 2*A^(20) - A^(24) + A^(28)
12a_1151	+ A^(-20) - 3*A^(-16) + 7*A^(-12) - 11*A^(-8) + 16*A^(-4) - 19 + 20*A^(4) - 20*A^(8) + 16*A^(12) - 11*A^(16) + 7*A^(20) - 3*A^(24) + A^(28)
12a_1151m	+ A^(-28) - 3*A^(-24) + 7*A^(-20) - 11*A^(-16) + 16*A^(-12) - 20*A^(-8) + 20*A^(-4) - 19 + 16*A^(4) - 11*A^(8) + 7*A^(12) - 3*A^(16) + A^(20)
12a_1152	+ A^(-24) - 5*A^(-20) + 14*A^(-16) - 27*A^(-12) + 40*A^(-8) - 49*A^(-4) + 53 - 49*A^(4) + 40*A^(8) - 27*A^(12) + 14*A^(16) - 5*A^(20) + A^(24)
12a_1154|12a_1261	+ A^(-36) - 3*A^(-32) + 8*A^(-28) - 15*A^(-24) + 22*A^(-20) - 29*A^(-16) + 31*A^(-12) - 29*A^(-8) + 25*A^(-4) - 17 + 10*A^(4) - 4*A^(8) + A^(12)
12a_1154m|12a_1261m	+ A^(-12) - 4*A^(-8) + 10*A^(-4) - 17 + 25*A^(4) - 29*A^(8) + 31*A^(12) - 29*A^(16) + 22*A^(20) - 15*A^(24) + 8*A^(28) - 3*A^(32) + A^(36)
12a_1155	+ A^(-48) - 5*A^(-44) + 13*A^(-40) - 24*A^(-36) + 34*A^(-32) - 42*A^(-28) + 44*A^(-24) - 40*A^(-20) + 33*A^(-16) - 21*A^(-12) + 11*A^(-8) - 4*A^(-4) + 1
12a_1155m	+ 1 - 4*A^(4) + 11*A^(8) - 21*A^(12) + 33*A^(16) - 40*A^(20) + 44*A^(24) - 42*A^(28) + 34*A^(32) - 24*A^(36) + 13*A^(40) - 5*A^(44) + A^(48)
12a_1156	+ A^(-40) - 4*A^(-36) + 9*A^(-32) - 17*A^(-28) + 25*A^(-24) - 30*A^(-20) + 32*A^(-16) - 30*A^(-12) + 25*A^(-8) - 17*A^(-4) + 10 - 4*A^(4) + A^(8)
